,,,,,🏔️,,,,🏔️,,,🏔️,,,🏔️,🌳,🌳,🌳,🌲,🧱,🧱,🧱,🧱,🧱,⛰️,,🏔️,🏔️,,,,🏔️,,,🏔️,🏔️,⛰️,🌊,🌊,🌊,🌊,,🌲,🌳,🌲,,🌲,,🌲,,🌲,🌲,🌲,🌳,🌲,,🌳,🌲,,,,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,🌾,,,,⛰️,⛰️,⛰️,⛰️,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,,⛰️,⛰️,🧱,🧱,🌳,,🌳,🧱,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
⛰️,⛰️,⛰️,,⛰️,,,🏔️,⛰️,,⛰️,,🏔️,,🏔️,🏔️,,🌳,,🧱,🧱,,,,🧱,🧱,,,🌲,,,🏔️,⛰️,⛰️,,,,,,🌊,🌊,🌊,🌊,🌊,,,🌳,🌳,,,🌲,🌳,🌲,🌲,🌳,,,,🌳,,,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,⛰️,⛰️,⛰️,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,,⛰️,⛰️,,🟫,,,,🟫,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
🏔️,🏔️,🏔️,🏔️,,,,,,🏔️,,,🏔️,⛰️,,,,,🌲,🧱,,,🏠,,,🧱,,,,🏔️,🏔️,⛰️,⛰️,⛰️,🏔️,⛰️,,,🏔️,🌲,🌲,🌊,🌊,🌊,🌊,🌊,🌲,,🌳,🌲,,🌲,🌲,,🌳,🌲,🌳,🌲,🌳,,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,🌾,,,,⛰️,⛰️,,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,⛰️,⛰️,⛰️,🟫,🟫,🟫,🟫,🟫,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
🏔️,,⛰️,🏔️,,🏔️,🏔️,🏔️,,,⛰️,⛰️,⛰️,,,🌳,,,🌲,🧱,🏕️,,,,🏡,🧱,,,,🏔️,⛰️,,,🏔️,🏔️,⛰️,⛰️,,🏔️,,,🌲,🌊,🌊,🌊,🌊,🌊,🌲,,🌳,🌲,,🌲,,🌲,🌲,,🌳,🌳,,,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,⛰️,⛰️,,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,⛰️,⛰️,⛰️,,,,,,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
🏔️,🏔️,⛰️,,,⛰️,🏔️,,🏔️,,,,🏔️,⛰️,🏔️,,,,🌳,🧱,,,,,,🧱,,,,🏔️,🏔️,⛰️,,,,🏔️,🏔️,🏔️,⛰️,,,🌲,🌲,🌳,🌊,🌊,🌊,🌊,🌳,🌳,,🌲,🌳,🌳,,,,🌳,🌳,,🌳,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,🏔️,⛰️,⛰️,🏔️,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,,⛰️,⛰️,,,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
🏔️,,⛰️,⛰️,⛰️,⛰️,⛰️,🏔️,⛰️,🏔️,🏔️,🏔️,🏔️,,,,,,🌳,🧱,🧱,,🏠,,🧱,🧱,,,,🏔️,🏔️,⛰️,⛰️,🏔️,⛰️,⛰️,🏔️,,🏔️,,,🌲,,,,🌊,🌊,🌊,🌊,🌳,,,,🌲,,🌲,,🌳,🌳,🌲,,,🌳,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,🌾,,,,,🏔️,🏔️,⛰️,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,,⛰️,⛰️,,,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
,🏔️,🏔️,🏔️,⛰️,,🏔️,⛰️,🏔️,🏔️,,⛰️,,⛰️,⛰️,⛰️,,,,,🟫,,,,🟫,,,,,,,🏔️,,🏔️,🏔️,⛰️,🏔️,,,,🌳,🌲,🌲,🌲,🌳,🌲,🌊,🌊,🌊,🌊,🌳,,🌲,🌲,🌳,🌲,🌲,🌲,🌲,,🌳,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,,🏔️,⛰️,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,⛰️,⛰️,⛰️,,,,,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
,🏔️,⛰️,🏔️,,🏔️,⛰️,,⛰️,,,🏔️,,🏔️,⛰️,,,,,,🟫,🟫,🟫,🟫,🟫,,,,,,,⛰️,🏔️,⛰️,🏔️,🏔️,🏔️,🏔️,🏔️,,,,🌲,🌲,🌳,,🌳,🌊,🌊,🌊,🌊,🌊,🌳,,🌳,,🌲,🌲,🌲,🌳,🌲,🌳,🌳,,,,🌾,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,⛰️,⛰️,,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,⛰️,⛰️,⛰️,,,,,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
,🏔️,,🏔️,,⛰️,,⛰️,,⛰️,,⛰️,,,⛰️,,🌲,,,,,,,,,,,,🌳,,⛰️,🏔️,🏔️,⛰️,,🏔️,🌲,🌲,🌲,,,,,🌲,🌳,,,🌳,🌊,🌊,🌊,🌊,🌊,🌲,,,,,🌲,,,🌲,🌳,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,🏔️,⛰️,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,⛰️,⛰️,,,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
,🏔️,,🏔️,,,,,🏔️,🏔️,🏔️,,⛰️,🏔️,,🏔️,🏔️,,,,,,,,,,,,🌳,,🏔️,🏔️,⛰️,,⛰️,🏔️,,,🌲,🌲,,,,🌲,🌳,,🌳,🌳,🌳,,🌊,🌊,🌊,🌊,🌊,🌲,🌳,,🌲,🌲,,,🌲,,,,🌾,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,🏔️,🏔️,🏔️,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,⛰️,⛰️,,,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
⛰️,🏔️,⛰️,⛰️,🏔️,,⛰️,🏔️,⛰️,,⛰️,,⛰️,🏔️,⛰️,🏔️,🏔️,,,,,,,,,🌲,🌳,,,🌳,,🏔️,🏔️,⛰️,🏔️,🏔️,🌲,,,,🌲,🌲,,🌳,🌲,🌲,🌳,,,🌲,🌳,🌊,🌊,🌊,🌊,🌊,🌊,🌳,,,🌳,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,⛰️,⛰️,🏔️,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,,⛰️,⛰️,,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
,⛰️,🏔️,,🏔️,⛰️,🏔️,🏔️,🏔️,🏔️,,⛰️,⛰️,🏔️,,🏔️,⛰️,,⛰️,🌲,🌲,🌳,,🌲,🌲,,🌲,,🌲,🌳,⛰️,⛰️,⛰️,,,,🌲,🌳,,🌳,🌲,,🌳,🌳,🌲,🌳,,🌲,,🌳,🌲,🌲,🌳,🌊,🌊,🌊,🌊,🌊,🌊,🌲,🌲,,,,,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,⛰️,⛰️,⛰️,,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,,⛰️,⛰️,,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
,🏔️,🏔️,⛰️,🏔️,⛰️,⛰️,🏔️,⛰️,,⛰️,,⛰️,⛰️,,⛰️,⛰️,🏔️,⛰️,🌲,,🌳,🌳,🌲,,,🌳,🌳,,🌳,,⛰️,⛰️,⛰️,🏔️,🏔️,🌳,🌳,🌳,🌳,,🌳,,🌳,🌲,,,🌳,,,,🌳,🌳,,🌳,🌊,🌊,🌊,🌊,🌊,🌊,🌳,,,,,,🌾,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,🌾,,,,,⛰️,⛰️,🏔️,,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,,⛰️,⛰️,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊
⛰️,🏔️,⛰️,,🏔️,⛰️,,,,⛰️,🏔️,,,⛰️,⛰️,🏔️,🏔️,,⛰️,,🌳,🌲,🌳,,🌲,🌲,🌲,🌳,🌲,🌳,🏔️,,🏔️,🏔️,🏔️,🏔️,🌳,,,🌲,🌲,,,🌲,🌲,🌳,🌳,,🌳,🌳,,,,,🌳,🌳,🌲,🌊,🌊,🌊,🌊,🌊,🌊,,,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,,⛰️,⛰️,⛰️,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,,⛰️,⛰️,,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊
⛰️,🏔️,,⛰️,,🏔️,🏔️,,,⛰️,,,⛰️,🏔️,🏔️,⛰️,🏔️,🏔️,,🌲,,🌳,,,🌲,🌲,🌳,🌲,,🌳,,🏔️,🏔️,,⛰️,⛰️,🌳,🌳,🌳,,,🌳,,,,🌳,,🌲,🌲,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,,,🌾,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,,,⛰️,⛰️,🏔️,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌲,🌲,,,⛰️,⛰️,,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊,🌊
🏔️,⛰️,,⛰️,,,⛰️,⛰️,,⛰️,🏔️,🏔️,🏔️,⛰️,,🏔️,⛰️,,🌳,,🌳,,🌲,,🌳,🌲,,🌳,🌳,,⛰️,⛰️,⛰️,🏔️,⛰️,🏔️,🌳,🌳,🌲,🌲,🌲,🌲,🌲,🌲,🌳,🌳,🌳,🌲,,,,,,,,,,,,,,,🌊,🌊,🌊,,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,🌾,,,,,🏔️,🏔️,🏔️,,,🌲,🌲,🌲,,,,,,,,,,,,,,,,,,,,,,,,,,🌲,🌊,🌊,🌊,🌊,⛰️,⛰️,⛰️,🌊,🌊,🌊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🌊,🌊,🌊,🌊,🌊,🌊
